# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;db:Mem2[Trc1]_S21;ang:Mem2[Trc1]_S21;db:Mem3[Trc1]_S21;ang:Mem3[Trc1]_S21;db:Mem4[Trc1]_S21;ang:Mem4[Trc1]_S21;db:Mem5[Trc1]_S21;ang:Mem5[Trc1]_S21;db:Mem6[Trc1]_S21;ang:Mem6[Trc1]_S21;db:Mem7[Trc1]_S21;ang:Mem7[Trc1]_S21;db:Mem8[Trc1]_S21;ang:Mem8[Trc1]_S21;db:Mem9[Trc1]_S21;ang:Mem9[Trc1]_S21;db:Mem10[Trc1]_S21;ang:Mem10[Trc1]_S21;db:Mem11[Trc1]_S21;ang:Mem11[Trc1]_S21;db:Mem12[Trc1]_S21;ang:Mem12[Trc1]_S21;db:Mem13[Trc1]_S21;ang:Mem13[Trc1]_S21;db:Mem14[Trc1]_S21;ang:Mem14[Trc1]_S21;db:Mem15[Trc1]_S21;ang:Mem15[Trc1]_S21;db:Mem16[Trc1]_S21;ang:Mem16[Trc1]_S21;db:Mem17[Trc1]_S21;ang:Mem17[Trc1]_S21;db:Mem18[Trc1]_S21;ang:Mem18[Trc1]_S21;db:Mem19[Trc1]_S21;ang:Mem19[Trc1]_S21;db:Mem20[Trc1]_S21;ang:Mem20[Trc1]_S21;db:Mem21[Trc1]_S21;ang:Mem21[Trc1]_S21;db:Mem22[Trc1]_S21;ang:Mem22[Trc1]_S21;db:Mem23[Trc1]_S21;ang:Mem23[Trc1]_S21;db:Mem24[Trc1]_S21;ang:Mem24[Trc1]_S21;db:Mem25[Trc1]_S21;ang:Mem25[Trc1]_S21;db:Mem26[Trc1]_S21;ang:Mem26[Trc1]_S21;db:Mem27[Trc1]_S21;ang:Mem27[Trc1]_S21;db:Mem28[Trc1]_S21;ang:Mem28[Trc1]_S21;db:Mem29[Trc1]_S21;ang:Mem29[Trc1]_S21;db:Mem30[Trc1]_S21;ang:Mem30[Trc1]_S21;db:Mem31[Trc1]_S21;ang:Mem31[Trc1]_S21;db:Mem32[Trc1]_S21;ang:Mem32[Trc1]_S21;db:Mem33[Trc1]_S21;ang:Mem33[Trc1]_S21;db:Mem34[Trc1]_S21;ang:Mem34[Trc1]_S21;db:Mem35[Trc1]_S21;ang:Mem35[Trc1]_S21;db:Mem36[Trc1]_S21;ang:Mem36[Trc1]_S21;db:Mem37[Trc1]_S21;ang:Mem37[Trc1]_S21;db:Mem38[Trc1]_S21;ang:Mem38[Trc1]_S21;
1,420000000000000E+08;-1,578001162128179E+01;-1,083435838194293E+02;-1,634198898349247E+01;1,391865888919918E+02;-1,683374644500943E+01;1,478736127771187E+02;-1,781637555697786E+01;1,585344118708345E+02;-1,920736625490415E+01;1,743593725873502E+02;-2,030046147498068E+01;-1,652524470523255E+02;-1,979142895233805E+01;-1,446843176651883E+02;-1,877716264591210E+01;-1,266917676491538E+02;-1,742143705157535E+01;-1,167673337323311E+02;-1,591882341842693E+01;-1,099564009631617E+02;-1,538580390801241E+01;-1,063336152703047E+02;-1,461996446781772E+01;-1,039282089982309E+02;-1,412481019483172E+01;-1,027553661416701E+02;-1,376686985102590E+01;-1,019616206062651E+02;-1,350967183025356E+01;-1,048548240379492E+02;-1,330228485548536E+01;-1,095085344557814E+02;-1,325816412575802E+01;-1,165868032309894E+02;-1,328314463697339E+01;-1,238640983897981E+02;-1,384502289938165E+01;-1,323957618415814E+02;-1,423087201458236E+01;-1,421447369294070E+02;-1,478665237126859E+01;-1,512742892945101E+02;-1,561006077473822E+01;-1,587979751935587E+02;-1,619553617944155E+01;-1,684288491613842E+02;-1,653363760523531E+01;-1,797040554109589E+02;-1,724571690216312E+01;1,699516611202318E+02;-1,744910760172708E+01;1,609031321508238E+02;-1,777081535026860E+01;1,490025789456726E+02;-1,855580155741092E+01;1,339126544480526E+02;-1,905851856109999E+01;1,253176488839384E+02;-1,960220333855142E+01;1,143334129272892E+02;-2,014039764394331E+01;1,018726900437430E+02;-2,045065106548930E+01;8,882314696222161E+01;-2,113016504945346E+01;7,466756711844218E+01;-2,154632336547450E+01;6,142280096760469E+01;-2,181214237928154E+01;4,772856863427197E+01;-2,214228732961828E+01;2,983085033616449E+01;-2,247951639539972E+01;1,749456400302126E+01;-2,249624509805641E+01;9,194430205437346E+00;
1,440000000000000E+08;-1,553616924599755E+01;-1,239355680383067E+02;-1,663698193163188E+01;1,208584800366875E+02;-1,715805387541102E+01;1,301200032008555E+02;-1,821703164931611E+01;1,416909753674370E+02;-1,974059588209568E+01;1,577041869194732E+02;-2,041823415975768E+01;-1,788847008655607E+02;-1,963540805372613E+01;-1,576652238172509E+02;-1,839443924542604E+01;-1,408472356160367E+02;-1,700814642273649E+01;-1,315701765055684E+02;-1,564691283061882E+01;-1,261916385968673E+02;-1,519421013862617E+01;-1,226786511680576E+02;-1,446213084173735E+01;-1,204109034315204E+02;-1,400017990680206E+01;-1,194940897529195E+02;-1,368453040279683E+01;-1,189669959694987E+02;-1,339412812006029E+01;-1,220348699907248E+02;-1,323926632757328E+01;-1,273831692494449E+02;-1,332855750903875E+01;-1,350870513720245E+02;-1,350541319769555E+01;-1,424765644954620E+02;-1,406703816203228E+01;-1,506980198601945E+02;-1,471521738147894E+01;-1,610187125501764E+02;-1,522976781844470E+01;-1,696152742248335E+02;-1,598152630585942E+01;-1,766245169496219E+02;-1,665237904900943E+01;1,734912795988947E+02;-1,713046097770594E+01;1,628412976609423E+02;-1,748732474608770E+01;1,526478000921758E+02;-1,765885046282038E+01;1,422831497691724E+02;-1,796814211999568E+01;1,296774506390022E+02;-1,866035672766072E+01;1,148079093831440E+02;-1,926076306694267E+01;1,071680242899549E+02;-1,985001257980795E+01;9,778750228686346E+01;-2,053779917030020E+01;8,338501169451061E+01;-2,087847280492610E+01;7,122496070118373E+01;-2,128955795069565E+01;5,758742024267107E+01;-2,164293215806180E+01;4,347191246100906E+01;-2,188493802983028E+01;3,040351407731285E+01;-2,207163462790459E+01;1,127101984971816E+01;-2,236491208179787E+01;4,340116771857557E-01;-2,276520108685915E+01;-9,474283448324950E+00;
1,460000000000000E+08;-1,538534193690401E+01;-1,403495191134018E+02;-1,697555823669095E+01;1,029731217462290E+02;-1,751424963491553E+01;1,122329930402040E+02;-1,856570678710693E+01;1,244363451032085E+02;-1,995869287162681E+01;1,450333133924056E+02;-2,047653089573702E+01;1,690252074371586E+02;-1,954649794891876E+01;-1,705888513486509E+02;-1,811579668238783E+01;-1,555332503137577E+02;-1,689015092939933E+01;-1,468831184710332E+02;-1,548932735554880E+01;-1,422582781688369E+02;-1,514807151885557E+01;-1,379890815407218E+02;-1,439574907822743E+01;-1,365873827769878E+02;-1,402608116367820E+01;-1,357510564221481E+02;-1,363780445838798E+01;-1,361661714111176E+02;-1,339339421218943E+01;-1,392250458962006E+02;-1,339321308115893E+01;-1,455181243123394E+02;-1,353712563637305E+01;-1,527818062639595E+02;-1,391962963793148E+01;-1,614543746077393E+02;-1,463268601370255E+01;-1,689018910314193E+02;-1,532369860340524E+01;-1,778444422355305E+02;-1,594620670532887E+01;1,738080323577977E+02;-1,652694488795552E+01;1,665916367392661E+02;-1,729629586675815E+01;1,582246429755239E+02;-1,763597795534758E+01;1,468542482681709E+02;-1,814965198496933E+01;1,350319563986136E+02;-1,818809589584042E+01;1,250540440121166E+02;-1,871996845369343E+01;1,130258216437367E+02;-1,948376524829681E+01;9,833246951016451E+01;-1,974022442251539E+01;8,982872690938554E+01;-2,022328924726283E+01;7,978199456990609E+01;-2,065644318725345E+01;6,663624758155561E+01;-2,118640541207494E+01;5,330932200026096E+01;-2,157041804210354E+01;3,911050254651876E+01;-2,160969356014073E+01;2,572962392076677E+01;-2,213890707492883E+01;1,211922025904986E+01;-2,225654450576257E+01;-7,902674951219290E+00;-2,259677959548286E+01;-1,744149937794839E+01;-2,281240043062437E+01;-2,740250840535401E+01;
1,480000000000000E+08;-1,529647906557935E+01;-1,555262827425492E+02;-1,725315144281709E+01;8,671409866960332E+01;-1,789838224612921E+01;9,658888619385263E+01;-1,881320380876817E+01;1,094230021379119E+02;-2,019028239096297E+01;1,307662931497476E+02;-2,026492540440951E+01;1,556708390842061E+02;-1,918559502285049E+01;1,753540825671564E+02;-1,767476313454818E+01;-1,710459284377339E+02;-1,649534276146147E+01;-1,632455530900893E+02;-1,539280043179732E+01;-1,587587388195092E+02;-1,495765938919329E+01;-1,538188938477422E+02;-1,428655831557969E+01;-1,527218237040323E+02;-1,391011992739713E+01;-1,521289981208629E+02;-1,354731796783221E+01;-1,527551047806761E+02;-1,335435516983283E+01;-1,563232364707428E+02;-1,347300098892880E+01;-1,622033546721421E+02;-1,379845735250792E+01;-1,700891334978545E+02;-1,428389872017449E+01;-1,783788295387174E+02;-1,511513463542150E+01;1,753367063460686E+02;-1,586313125873558E+01;1,669420637690713E+02;-1,640058076682278E+01;1,585631170837576E+02;-1,700707218744135E+01;1,522545919706245E+02;-1,768937262924149E+01;1,435982282214369E+02;-1,813266671137953E+01;1,319998857966846E+02;-1,847506961142059E+01;1,209896061774944E+02;-1,872569126652366E+01;1,100232333221034E+02;-1,905544699332879E+01;9,713935633900110E+01;-1,991980891558470E+01;8,435752748488845E+01;-2,027797446671480E+01;7,532316226679870E+01;-2,059140377754163E+01;6,379427628026055E+01;-2,124106192357787E+01;5,131910714415978E+01;-2,147575674986846E+01;3,796396116690303E+01;-2,194391581042611E+01;2,534373901213221E+01;-2,234967016708998E+01;9,659349370510117E+00;-2,258679267887353E+01;-3,334204938218815E+00;-2,287595985651199E+01;-2,438069366840709E+01;-2,337036094137426E+01;-3,388529108709116E+01;-2,330720277909905E+01;-4,465526354321987E+01;
1,500000000000000E+08;-1,497255985959855E+01;-1,713103640775775E+02;-1,750721810047705E+01;6,885683104927324E+01;-1,813071797314420E+01;7,814798907424476E+01;-1,929995952549051E+01;9,257412482247953E+01;-2,024871081947305E+01;1,162104260688688E+02;-1,998764077945530E+01;1,413226746166502E+02;-1,867224421485524E+01;1,598301017321010E+02;-1,726134884074775E+01;1,725781352886430E+02;-1,618438744520132E+01;-1,796050145757233E+02;-1,511331396097311E+01;-1,757024003527233E+02;-1,473137783961566E+01;-1,710538614572821E+02;-1,414150947780060E+01;-1,697611624356726E+02;-1,382505144006856E+01;-1,688207584844870E+02;-1,338606550599345E+01;-1,704191918043132E+02;-1,328918806935204E+01;-1,739435035824291E+02;-1,357227205491464E+01;-1,799725550714599E+02;-1,401826403159951E+01;1,725574716221328E+02;-1,456259911104916E+01;1,646734146107430E+02;-1,537838563118606E+01;1,588922912634302E+02;-1,617279486173958E+01;1,504716193185323E+02;-1,692295555895044E+01;1,431924849639041E+02;-1,730874881730934E+01;1,366076151141169E+02;-1,796293049886696E+01;1,278903911235261E+02;-1,841692168072848E+01;1,165174888928987E+02;-1,892984759535127E+01;1,050250858745878E+02;-1,900211162606917E+01;9,291478869354792E+01;-1,945671579858613E+01;8,070145668561128E+01;-2,032095094153292E+01;6,793068047928482E+01;-2,047384022816293E+01;5,843759112685684E+01;-2,063486230227810E+01;4,739114889938012E+01;-2,117245214586008E+01;3,487125722696528E+01;-2,159040941366470E+01;1,976769288387316E+01;-2,201191506040110E+01;7,076358912197236E+00;-2,217827262156785E+01;-7,121872690716521E+00;-2,257334533706500E+01;-2,102390974182974E+01;-2,275283478615199E+01;-4,141142846173767E+01;-2,309176818024945E+01;-5,114972067018175E+01;-2,336630962785723E+01;-6,150889257168041E+01;
1,520000000000000E+08;-1,488627082273215E+01;1,711965460017443E+02;-1,785786707679521E+01;5,114120720857763E+01;-1,848218235781603E+01;6,109420324447807E+01;-1,962476038240090E+01;7,636381222303454E+01;-2,024443656906294E+01;9,983573883864527E+01;-1,981594729075399E+01;1,253005899010921E+02;-1,850404985566757E+01;1,439614770751821E+02;-1,720578863173765E+01;1,551052485960674E+02;-1,624073921630268E+01;1,625925267783955E+02;-1,521398093656769E+01;1,672010959745352E+02;-1,471294166105891E+01;1,719642969154483E+02;-1,421999470811107E+01;1,730513305517237E+02;-1,386139909833192E+01;1,729908797513960E+02;-1,350800545471282E+01;1,717805663247748E+02;-1,354910053298430E+01;1,679127697111071E+02;-1,386488712029915E+01;1,614791548314436E+02;-1,445133728962750E+01;1,545617625032100E+02;-1,515488090138628E+01;1,462145194096645E+02;-1,594953364291624E+01;1,419376072044876E+02;-1,671187589809317E+01;1,345819647934438E+02;-1,740851620070886E+01;1,265055269338957E+02;-1,778331400873844E+01;1,198415501244842E+02;-1,828234751707014E+01;1,114815421990282E+02;-1,900261340324240E+01;1,011061548520352E+02;-1,925272920006503E+01;8,944572668853083E+01;-1,940006391813259E+01;7,708797435041078E+01;-2,001159112523460E+01;6,410995030579815E+01;-2,081665856661050E+01;5,227244711376590E+01;-2,077520116007644E+01;4,210538712434923E+01;-2,110010346593545E+01;3,219650481479154E+01;-2,157194929983740E+01;1,872349990280042E+01;-2,174067954907922E+01;4,743638017557265E+00;-2,227936000277112E+01;-8,640308496482957E+00;-2,232922338017511E+01;-2,259237851207566E+01;-2,263359512005035E+01;-3,738680076317677E+01;-2,310747319399912E+01;-5,721513686119722E+01;-2,347706711818822E+01;-6,791193785633044E+01;-2,346373777054021E+01;-7,928710175380908E+01;
1,540000000000000E+08;-1,483430901909466E+01;1,551888762034660E+02;-1,805414351896292E+01;3,543482279778303E+01;-1,882145242941110E+01;4,494124315421121E+01;-1,981823684476991E+01;6,140630057217089E+01;-2,059143369777062E+01;8,645975910406381E+01;-1,984775097691323E+01;1,109653789437298E+02;-1,842479805766133E+01;1,287071016412333E+02;-1,700511525941265E+01;1,404271577037369E+02;-1,605242610616688E+01;1,478450737378678E+02;-1,512131823133975E+01;1,511894352848186E+02;-1,460400311333492E+01;1,562556259200344E+02;-1,418216337903265E+01;1,574780187327783E+02;-1,380342937669442E+01;1,571069266720692E+02;-1,356997451489612E+01;1,551684746098365E+02;-1,367018359614219E+01;1,505393986028680E+02;-1,413167266701698E+01;1,450983693927233E+02;-1,484320680384034E+01;1,386047923773186E+02;-1,565877815133878E+01;1,311852462185788E+02;-1,636220187179107E+01;1,266505800867317E+02;-1,715822729575876E+01;1,201097204325362E+02;-1,787202402734494E+01;1,128055636246097E+02;-1,824435231898470E+01;1,055064121634233E+02;-1,871499948482658E+01;9,861939588903563E+01;-1,935749530737865E+01;8,725862172365279E+01;-1,969787515590891E+01;7,596229135628157E+01;-1,982521699655090E+01;6,298506356806954E+01;-2,049200034462919E+01;5,043934246873490E+01;-2,123594603517978E+01;3,849379311350343E+01;-2,110418921588036E+01;2,762802169747148E+01;-2,130686091985953E+01;1,607455059491724E+01;-2,155104484085703E+01;3,519687371039107E+00;-2,183687073232094E+01;-1,002906377375289E+01;-2,229970359775653E+01;-2,431528206348545E+01;-2,253732117336390E+01;-3,964188383631222E+01;-2,294762424634912E+01;-5,379920330730437E+01;-2,330626400460268E+01;-7,538452424721298E+01;-2,361090155967689E+01;-8,590211592364527E+01;-2,386177396702351E+01;-9,684130615210366E+01;
1,560000000000000E+08;-1,460063136794393E+01;1,380978428090612E+02;-1,810213178796753E+01;1,852753826136857E+01;-1,904739727101216E+01;2,879989050611324E+01;-2,007288244388965E+01;4,543290852028221E+01;-2,039589199329762E+01;7,170919674934703E+01;-1,950368687972270E+01;9,551420364925966E+01;-1,787393936527482E+01;1,120775002288579E+02;-1,669330702736139E+01;1,227971554948889E+02;-1,586814360714234E+01;1,309989407992297E+02;-1,491107458985388E+01;1,341309492822731E+02;-1,439088382792376E+01;1,389399707729723E+02;-1,402340085588032E+01;1,398488956384581E+02;-1,377322559291007E+01;1,396265537433399E+02;-1,358025900511043E+01;1,369988114375754E+02;-1,378375579265906E+01;1,329591993007282E+02;-1,434928628198857E+01;1,270521967689642E+02;-1,505162379283501E+01;1,210301188119736E+02;-1,600338303482480E+01;1,146617672321128E+02;-1,674884650513027E+01;1,101959143997578E+02;-1,766144249366523E+01;1,039961575200218E+02;-1,828309815954786E+01;9,783024779843672E+01;-1,855154662945574E+01;8,996326115524725E+01;-1,904217001629079E+01;8,322852053785080E+01;-1,953316601960207E+01;7,260901740597457E+01;-1,965260792562562E+01;6,102306763031215E+01;-2,008377296827903E+01;4,713384137268383E+01;-2,057411881327333E+01;3,494304682109431E+01;-2,148800296566474E+01;2,380862149225931E+01;-2,110942670427599E+01;1,186732796097237E+01;-2,126724678290865E+01;-4,847099185357293E-01;-2,165664111161174E+01;-1,272587413042265E+01;-2,175045505643611E+01;-2,631381259301913E+01;-2,219107176692160E+01;-4,038716231824042E+01;-2,232510535737854E+01;-5,648593843319155E+01;-2,265722950857521E+01;-6,999458783061543E+01;-2,288092944801620E+01;-9,319739649037113E+01;-2,346439499360673E+01;-1,020053336160305E+02;-2,356193949805576E+01;-1,129507314334387E+02;
1,580000000000000E+08;-1,454037250579131E+01;1,199852452989750E+02;-1,842233570869708E+01;3,950031448778773E-01;-1,935982730529008E+01;1,089181822706452E+01;-2,052326634126104E+01;2,880506308098248E+01;-2,045765775793553E+01;5,394709878168044E+01;-1,936797543027755E+01;7,797555743642233E+01;-1,786441800023513E+01;9,380451629289104E+01;-1,651169737007427E+01;1,049165551399658E+02;-1,576801503051314E+01;1,126682341275442E+02;-1,498731083704440E+01;1,158364209694168E+02;-1,446878057600163E+01;1,212462233432905E+02;-1,405424900025177E+01;1,217077729738656E+02;-1,378957125589822E+01;1,210424264571085E+02;-1,371727420339228E+01;1,181712720132116E+02;-1,400502313303432E+01;1,138172124885239E+02;-1,468280844137490E+01;1,081697507853604E+02;-1,566489744790575E+01;1,025895907358201E+02;-1,656420041881333E+01;9,655982769816575E+01;-1,735312300756937E+01;9,319524302924786E+01;-1,827273905470715E+01;8,850997359115716E+01;-1,887538501162204E+01;8,220851046281079E+01;-1,902792239678962E+01;7,562536085111277E+01;-1,930355897867181E+01;6,890331511078895E+01;-1,990506983338585E+01;5,750423181662115E+01;-2,008079185023103E+01;4,516499659477775E+01;-2,054666673320292E+01;3,176195954500180E+01;-2,109437137832902E+01;1,919511709725230E+01;-2,170159576959833E+01;8,887272975667138E+00;-2,156225223395041E+01;-3,945847932667842E+00;-2,153139690098270E+01;-1,557771137964315E+01;-2,204839780962309E+01;-2,967497203987871E+01;-2,219168560971322E+01;-4,362956170436622E+01;-2,243831431024664E+01;-5,837283762465324E+01;-2,243919420210898E+01;-7,597254766749860E+01;-2,281748947105687E+01;-8,939271741392901E+01;-2,311849554621739E+01;-1,125527371587012E+02;-2,367008002507242E+01;-1,215768696002587E+02;-2,387544896963239E+01;-1,312364499453126E+02;
1,600000000000000E+08;-1,471348291089754E+01;1,022476339819816E+02;-1,879527677349754E+01;-1,546434061241916E+01;-1,974849016514905E+01;-4,697435520001813E+00;-2,089581981952988E+01;1,345953530573297E+01;-2,080261851733777E+01;3,825921475384554E+01;-1,942200968150134E+01;6,218937301304084E+01;-1,800735217747989E+01;7,697908158425594E+01;-1,665875005708452E+01;8,828323262764357E+01;-1,577920824584839E+01;9,621506776853204E+01;-1,511143656289515E+01;9,903280494460459E+01;-1,458495390042219E+01;1,037737737669220E+02;-1,428923759311266E+01;1,048726831043395E+02;-1,410034685049542E+01;1,040263538555262E+02;-1,413185964218389E+01;1,002350237673627E+02;-1,454435045940378E+01;9,604587772782276E+01;-1,538600510064656E+01;9,061993444270676E+01;-1,646347784777946E+01;8,680275836847161E+01;-1,752871739908801E+01;8,174656203706972E+01;-1,824895163496514E+01;7,861851989948438E+01;-1,908134891354398E+01;7,409706175911781E+01;-1,941760545195045E+01;6,921125576205742E+01;-1,966244518930323E+01;6,191248719338571E+01;-1,959434507129440E+01;5,463232117911603E+01;-2,013318428591842E+01;4,307794492384625E+01;-2,042905437501095E+01;3,171197807784045E+01;-2,087419486601615E+01;1,784523290548568E+01;-2,142544997177898E+01;5,834441017036161E+00;-2,206863589687910E+01;-4,098884647705455E+00;-2,175605899120429E+01;-1,768079815450481E+01;-2,177388374859742E+01;-2,956701102099538E+01;-2,190580739214392E+01;-4,364368683432516E+01;-2,224476156882009E+01;-5,691783098318921E+01;-2,255684039877498E+01;-7,209386492427464E+01;-2,262163935514499E+01;-8,992383584727638E+01;-2,325091698742603E+01;-1,038407159794972E+02;-2,374227134123268E+01;-1,258495173235047E+02;-2,393481679107863E+01;-1,361851117512611E+02;-2,417888560635460E+01;-1,472103243857842E+02;
1,620000000000000E+08;-1,475879247547499E+01;8,631415256031195E+01;-1,891237953687850E+01;-3,105563401978609E+01;-2,012729109989309E+01;-2,056682957170758E+01;-2,106694624242049E+01;-6,112941546060555E-01;-2,077563190528187E+01;2,472966282681279E+01;-1,933689949164257E+01;4,707929398298337E+01;-1,779465355393527E+01;6,150142765915581E+01;-1,663194611018405E+01;7,199295775002003E+01;-1,574428536502968E+01;7,973696845252979E+01;-1,512602559390383E+01;8,292506363713011E+01;-1,457643507159490E+01;8,791934658468570E+01;-1,436973882357700E+01;8,828033530898489E+01;-1,427726676471288E+01;8,704403262811805E+01;-1,440189644708745E+01;8,352532568420426E+01;-1,501426747750821E+01;7,946823469278252E+01;-1,594740436941822E+01;7,556202799226011E+01;-1,705137577110048E+01;7,236962731044200E+01;-1,817061970958138E+01;6,854649180857531E+01;-1,881361994004794E+01;6,676058364029980E+01;-1,958499210951832E+01;6,316532240110507E+01;-2,002038071889807E+01;5,942003420773994E+01;-1,987606287741361E+01;5,113161386253608E+01;-1,999115537658198E+01;4,207609512162165E+01;-2,034943758693609E+01;3,177803765256223E+01;-2,069009615831025E+01;1,859755329698767E+01;-2,129854226258932E+01;6,216281878167258E+00;-2,166672061055439E+01;-7,205190001428901E+00;-2,223742731690255E+01;-1,795441329201673E+01;-2,184827338764254E+01;-3,352999445461892E+01;-2,180719931345702E+01;-4,538127130648510E+01;-2,219149165130077E+01;-5,953320038543914E+01;-2,231792877994080E+01;-7,514283519033994E+01;-2,241626181114451E+01;-9,166795413298603E+01;-2,260589931645131E+01;-1,062993917693852E+02;-2,304027064029919E+01;-1,209903983102153E+02;-2,342278779663907E+01;-1,428479199132927E+02;-2,367827184721971E+01;-1,534464673200551E+02;-2,377757382092916E+01;-1,636888016845040E+02;
1,640000000000000E+08;-1,478409801629528E+01;6,924160739764623E+01;-1,900495725353293E+01;-4,785399389853126E+01;-2,001213777342905E+01;-3,568871823337469E+01;-2,105171270690417E+01;-1,779116451756160E+01;-2,065796446405214E+01;6,741588716808900E+00;-1,922334614046039E+01;2,963558272645528E+01;-1,776878896421143E+01;4,374273885370901E+01;-1,649355868033151E+01;5,413434294213469E+01;-1,572291239063377E+01;6,192448805263216E+01;-1,516207245134611E+01;6,533902062431952E+01;-1,463144714834790E+01;6,975300447828441E+01;-1,447490144273953E+01;7,051930856455027E+01;-1,445700420335484E+01;6,935515191439097E+01;-1,474775621866137E+01;6,490609280564391E+01;-1,551269229254151E+01;6,162444861236987E+01;-1,654582864073571E+01;5,810843192884705E+01;-1,770738673960607E+01;5,657350473974934E+01;-1,881736340266301E+01;5,411395584666301E+01;-1,926685592960148E+01;5,251224688845322E+01;-1,981101768309458E+01;5,049731781184546E+01;-2,009081649842831E+01;4,618041225182638E+01;-1,981013987688700E+01;3,722231709452323E+01;-1,971197444311991E+01;2,802100569666186E+01;-2,013568802603250E+01;1,748271815270179E+01;-2,049480093197214E+01;5,413903310228929E+00;-2,100592331937007E+01;-9,126972780337116E+00;-2,143235860848526E+01;-1,949669317257020E+01;-2,194607610228212E+01;-3,003769606747420E+01;-2,168913773866738E+01;-4,629737535880778E+01;-2,170462958861727E+01;-5,893581871186866E+01;-2,188873781919825E+01;-7,317597271181903E+01;-2,206491990842545E+01;-8,987491676182718E+01;-2,229760695893065E+01;-1,057552834067308E+02;-2,270611542967722E+01;-1,228448103435439E+02;-2,290080972462014E+01;-1,364675474486626E+02;-2,345715428061495E+01;-1,593777036276774E+02;-2,357894700135250E+01;-1,695438690699834E+02;-2,368445031278830E+01;-1,788419529933033E+02;
1,660000000000000E+08;-1,493167648714730E+01;5,153882464312028E+01;-1,904228475788334E+01;-6,458272451331509E+01;-2,028989331312727E+01;-5,345014260646067E+01;-2,145410886601915E+01;-3,394398193078118E+01;-2,091839864691312E+01;-9,666843687989170E+00;-1,937479341213097E+01;1,078343924399005E+01;-1,798422713616615E+01;2,659839986766981E+01;-1,669725509908118E+01;3,694537391373487E+01;-1,581498973165347E+01;4,524981879719029E+01;-1,535900428888766E+01;4,857648425536187E+01;-1,483337646741677E+01;5,241796225765364E+01;-1,475391154118128E+01;5,388420111503410E+01;-1,484506805775549E+01;5,211064365114503E+01;-1,533749427832504E+01;4,824274272802680E+01;-1,628986761681566E+01;4,506700088024483E+01;-1,748223940863092E+01;4,364032585069511E+01;-1,867974876507319E+01;4,332420688147748E+01;-1,966290927789103E+01;4,232011345709321E+01;-1,990920620973896E+01;4,177470571089179E+01;-2,024887894575214E+01;3,981032466629912E+01;-2,006930075483680E+01;3,490230689332033E+01;-2,001793924311507E+01;2,479575298195947E+01;-1,985688255433428E+01;1,416239279286927E+01;-2,018975655722145E+01;2,606114693942508E+00;-2,057598084631986E+01;-9,817756316059215E+00;-2,116767486435819E+01;-2,322300066377344E+01;-2,166280361513296E+01;-3,548917794855195E+01;-2,173102136723071E+01;-4,536382399710087E+01;-2,141308711708155E+01;-6,176019786904462E+01;-2,134765390343427E+01;-7,653181137597224E+01;-2,168262318686838E+01;-9,102909996812453E+01;-2,164641766557738E+01;-1,055063672844849E+02;-2,199488430721241E+01;-1,228134468330872E+02;-2,229732855720192E+01;-1,397823959308567E+02;-2,257751413118758E+01;-1,532733243847615E+02;-2,305217720221391E+01;-1,761497234994886E+02;-2,306793850803873E+01;1,746420437410330E+02;-2,350629256453761E+01;1,624759842241938E+02;
1,680000000000000E+08;-1,505097530039768E+01;3,536415894601812E+01;-1,915201372136745E+01;-8,302388817609199E+01;-2,044865397211128E+01;-7,106659244941066E+01;-2,176383115929900E+01;-5,139039509666265E+01;-2,139986742818390E+01;-2,640470642536867E+01;-1,964447536839563E+01;-3,662633830728976E+00;-1,809163119367090E+01;1,041965982268316E+01;-1,678138505830952E+01;2,090852862448852E+01;-1,592971956227357E+01;2,906478672740021E+01;-1,550182997712487E+01;3,194754576308110E+01;-1,490343675453903E+01;3,617085449328033E+01;-1,488938070459430E+01;3,674660628430779E+01;-1,510976910128113E+01;3,556433646269209E+01;-1,577587654447569E+01;3,225054207657610E+01;-1,688372567230049E+01;3,042597816052542E+01;-1,795947595553073E+01;2,997018603902000E+01;-1,902065691109603E+01;3,233400468418819E+01;-1,982549472716587E+01;3,317189103552567E+01;-1,994676598954343E+01;3,117098203819005E+01;-1,981699418858651E+01;2,950261187663734E+01;-1,986969747078926E+01;2,373789287166960E+01;-1,986023146202317E+01;1,280687573355779E+01;-1,979829597725791E+01;5,341978714617742E-01;-1,998041516494694E+01;-1,063009353470849E+01;-2,038355322216648E+01;-2,354317525612352E+01;-2,112775513507840E+01;-3,674456239025770E+01;-2,142467136344015E+01;-4,798732687288952E+01;-2,147939985597585E+01;-6,000258215865021E+01;-2,158121076101682E+01;-7,703023797171794E+01;-2,154758741815854E+01;-9,166728617189519E+01;-2,165413851353689E+01;-1,074679006779779E+02;-2,192001440400517E+01;-1,233024242383921E+02;-2,204445452767944E+01;-1,411577760541596E+02;-2,208873417851844E+01;-1,590663748337678E+02;-2,247554847307049E+01;-1,718093870211200E+02;-2,263578050944417E+01;1,640365982107317E+02;-2,282828843726113E+01;1,537405233137121E+02;-2,296836034384247E+01;1,433886661406471E+02;
